my_tweet_id,replier_user_id,replier_tweet_id,found_content,found_content_type,alive
1565848436800270336,1020893384746184704,1565848553079046145,jasondurel685@gmail.com,email,yes
1565848436800270336,1559951268030091265,1565848679508066311,metamaskapp.assistant@gmail.com,email,yes
1565848436800270336,1559150517313368064,1565848642304573441,metamaskapp.complaint@gmail.com,email,yes
1565848436800270336,1559847491126067200,1565848987961278464,metamaskapp.feedbacks@gmail.com,email,yes
1565848436800270336,1557134650161500160,1565850358802534407,https://docs.google.com/forms/d/e/1FAIpQLSfaYFE9lv09mgV84ZbwvUbEJ7n_2pKVO-7T9VAncklOPOH6XA/viewform?usp=send_form,google_form,no
1565848436800270336,1557140310912024576,1565850398715412482,https://docs.google.com/forms/d/e/1FAIpQLSfaYFE9lv09mgV84ZbwvUbEJ7n_2pKVO-7T9VAncklOPOH6XA/viewform?usp=send_form,google_form,no
1565901762254426112,1565462566725353475,1565901965204357122,https://www.instagram.com/lock_spy/?igshid=YmMyMTA2M2Y%3D,instagram_user,yes
1565988017092759555,1559143597458554880,1565988079780990976,metamaskapp.livewallet@gmail.com,email,yes
1565988017092759555,1565122712443314176,1565988073602781185,Metamaskwalletdesk.io@gmail.com,email,yes
1566048832600715266,1381486393910820865,1566048907255336961,app.metamaskdesk@gmail.com,email,yes
1566048832600715266,150864047,1566048900145991681,Metamaskserviceweb@gmail.com,email,yes
1566048832600715266,1559142834896359425,1566048993997737984,metamaskwalletdesk.io@gmail.com,email,yes
1566048832600715266,1559142834896359425,1566048957645701120,metamaskwalletdesk.io@gmail.com,email,yes
1566048832600715266,1540970659492380673,1566048952599937027,Metamaskserviceweb@gmail.com,email,yes
1566048832600715266,1556153828675829760,1566048942999093250,metamasklive.oi@gmail.com,email,yes
1566048832600715266,1565121084453781512,1566048929803866112,metamaskapp.livewallet@gmail.com,email,yes
1566048832600715266,1381486393910820865,1566048927043952640,app.metamaskdesk@gmail.com,email,yes
1566048832600715266,1378707239972691971,1566049054110498817,metamaskzendesk.help@gmail.com,email,yes
1566048832600715266,1559143597458554880,1566049023462711299,metamaskapp.livewallet@gmail.com,email,yes
1566048832600715266,1378707239972691971,1566049099387912194,metamaskzendesk.help@gmail.com,email,yes
1566048832600715266,1557130244800204800,1566049311263232000,Metamaskcaresolution@gmail.com,email,yes
1566211203508027392,982456755283222528,1566211428595499008,https://docs.google.com/forms/d/e/1FAIpQLSdupqhryk3himzAXzZ6jAbPkNMHbwvABgqWzEd6Fy-SzdlX7g/viewform?usp=send_form,google_form,no
1566241831024676865,1559142834896359425,1566241983521341441,metamaskapp.onlinedesk@gmail.com.,email,yes
1566241831024676865,1559142834896359425,1566241945013329924,metamaskapp.onlinedesk@gmail.com,email,yes
1566241831024676865,1565121636210159616,1566241930102689792,metamaskapp.complain@gmail.com,email,yes
1566287766610014208,732508035436797953,1566289963355889666,https://docs.google.com/forms/d/e/1FAIpQLScpve64-R4dfkv6NGM5rwXQTRFTC_trBO1S635xl7souG3_wA/viewform?usp=send_form,google_form,no
1566303080110362624,2491235904,1566303422013489154,https://docs.google.com/forms/d/e/1FAIpQLSerOn1nv89J0-rPrlDWwlPGs8bGcD5POWCrXrRmSiEicsTZuw/viewform?usp=send_form,google_form,no
1566318395666051072,1558885824917291009,1566318535864885250,metamasksuport.io@gmail.com,email,yes
1566318395666051072,1558885824917291009,1566318509596057601,metamasksuport.io@gmail.com,email,yes
1566318395666051072,1558885824917291009,1566318484610600961,metamasksuport.io@gmail.com,email,yes
1566318395666051072,1381391972921978885,1566318879667851264,metamaskzendesk.help@gmail.com,email,yes
1566318395666051072,1381391972921978885,1566318927491350528,metamaskzendesk.help@gmail.com,email,yes
1566375995359105025,1558885824917291009,1566376150800244736,metamasksuport.io@gmail.com,email,yes
1566375995359105025,1559913896923648000,1566376143732736001,desk.metamask.io@gmail.com,email,yes
1566375995359105025,1559142834896359425,1566376137286107137,metamaskapp.onlinedesk@gmail.com,email,yes
1566375995359105025,1565121084453781512,1566376131372224512,Metamaskapp.livewallet@gmail.com,email,yes
1566375995359105025,1565121084453781512,1566376089185820674,metamaskapp.livewallet@gmail.com,email,yes
1566375995359105025,1559913896923648000,1566376087914946563,desk.metamask.io@gmail.com,email,yes
1566375995359105025,1565116831286935552,1566376317750317057,metamaskapp.walletcomplian@gmail.com,email,yes
1566375995359105025,1565116831286935552,1566376355293454337,metamaskapp.walletcomplian@gmail.com,email,yes
1566375995359105025,1559847491126067200,1566376345428426752,metamaskapp.feedbacks@gmail.com,email,yes
1566375995359105025,1558885824917291009,1566376337064984582,metamasksuport.io@gmail.com,email,yes
1566375995359105025,1381391972921978885,1566377259321139201,metamaskzendesk.help@gmail.com,email,yes
1566375995359105025,1381391972921978885,1566377209627131906,metamaskzendesk.help@gmail.com,email,yes
1567480063221968897,1565230187159109632,1567480204498534400,Metamaskapp.livewallet@gmail.com,email,yes
1567489986035068930,2908786412,1567490038279114753,https://docs.google.com/forms/d/e/1FAIpQLScsM-I0pn3mf9smH4GBLMny2tf0nFeZ70hAoMkpPIwir_qEZA/viewform?usp=send_form,google_form,yes
1567503209530544128,1567403430683070464,1567503529404760067,@PandaNinjas3017,instagram_user_mention,yes
1567585599003201541,1562026069150076929,1567591294729424901,@PandaNinjas3017,instagram_user_mention,yes
1567667354246737920,1505233774623301634,1567667710015815681,https://docs.google.com/forms/d/e/1FAIpQLSdtA5wlMIOGGC4jvKxDwgJqjz2oC8_k9FHDWJgSnmtVb_XQ4A/viewform?usp=send_form,google_form,yes
1567897588632023041,1180012622525145088,1567897809348661254,https://docs.google.com/forms/d/e/1FAIpQLSdraeWeJs_wmNAFzBPxPSIBnXVSq6DoAx0D_YwOFK52cBEwlA/viewform?usp=send_form,google_form,yes
1567897588632023041,1566880447388389376,1567900699140456448,https://docs.google.com/forms/d/e/1FAIpQLSc5WheQLnIF43QSSVkBF-p5bOqJpLdqzdptYr2dWtcxG0gu6A/viewform?usp=send_form,google_form,no
1567964952014786560,1567658325264703489,1567965088711163916,@PandaNinjas3017,instagram_user_mention,yes
1568006451377111043,1567830606813306881,1568010618183061508,https://www.instagram.com/lock_spy/?igshid=YmMyMTA2M2Y%3D,instagram_user,yes
1568227966714523656,1567373921812455424,1568228228577345536,https://docs.google.com/forms/d/e/1FAIpQLSfcPo5UNRnOz6Vqlk1Cn4ms5LGdhIeyUpz4uxp_VcrGqwrM_w/viewform?usp=sf_link,google_form,yes
1568260714946789376,1567957055260033024,1568261260419993607,https://docs.google.com/forms/d/e/1FAIpQLSfPHtjqAcqdeM6XclDu3iJEuiIjNu8qMwjGdOCQZ0RiwTmaRA/viewform?usp=send_form,google_form,yes
1568363897421463552,1536631876349313024,1568367349576638467,https://docs.google.com/forms/d/e/1FAIpQLScVqyTfQ5inyvxguFmLMb9hX_SgI18gPLa1fvL9yp_YESSv0w/viewform?usp=pp_url,google_form,yes
1568659016318078979,1565973733612945408,1568659230734909440,https://docs.google.com/forms/d/e/1FAIpQLScLUbUGdD8cIPg7EJZIFcTZ2dkloZ4PPBKaOypDVD7z2Cls9g/viewform?usp=send_form,google_form,yes
1568669723109498880,1567373921812455424,1568670162647191553,https://docs.google.com/forms/d/e/1FAIpQLSfcPo5UNRnOz6Vqlk1Cn4ms5LGdhIeyUpz4uxp_VcrGqwrM_w/viewform?usp=sf_link,google_form,yes
1568935832563904519,1542837630882250753,1568935994983841792,metamaskapp.walletcomplian@gmail.com,email,yes
1568935832563904519,1565116831286935552,1568935957155483648,metamaskapp.walletcomplian@gmail.com,email,yes
1568935832563904519,1565226666426830850,1568936147232882690,Metamaskwalletdesk.io@gmail.com,email,yes
1568935832563904519,1565226666426830850,1568936147232882690,MetaMaskapp.onlinedesk@gmail.com,email,yes
1568935832563904519,1565226666426830850,1568936147232882690,assetreality.io@gmail.com,email,yes
1568935832563904519,1565228239886454785,1568936113246461953,Metamaskwalletdesk.io@gmail.com,email,yes
1568935832563904519,1565228239886454785,1568936113246461953,MetaMaskapp.onlinedesk@gmail.com,email,yes
1568935832563904519,1565228239886454785,1568936113246461953,assetreality.io@gmail.com,email,yes
1568935832563904519,1565222067502551041,1568936222491303938,metamaskapp.onlinedesk@gmail.com,email,yes
1568935832563904519,1565222705762279424,1568936326489071619,MetaMaskapp.onlinedesk@gmail.com,email,yes
1568935832563904519,1565226177475796993,1568936274324496391,assetreality.io@gmail.com,email,yes
1568935832563904519,1568299347418251264,1568937035213193216,https://docs.google.com/forms/d/e/1FAIpQLSfpxkArfzpeD64gEtaDJ4mBB23iUGr1ngfTtGZ3iF4NvYQfFQ/viewform?usp=pp_url,google_form,yes
1568986045265645569,1502632427415560195,1568986101905227779,@PandaNinjas3017,instagram_user_mention,yes
1569394957768888320,1566880447388389376,1569399345723887618,https://docs.google.com/forms/d/e/1FAIpQLSc5WheQLnIF43QSSVkBF-p5bOqJpLdqzdptYr2dWtcxG0gu6A/viewform?usp=send_form,google_form,no
1569440373575159808,1524896270556532736,1569452528831700993,https://docs.google.com/forms/d/e/1FAIpQLSeSdULf0ZtTts6A1rkMzaDeczNu8n-r32DiFtXOmT_UcxwU4g/viewform?usp=send_form,google_form,yes
1569468647420358656,472619797,1569468693356154884,https://docs.google.com/forms/d/e/1FAIpQLSe7fzjbLlqATVQxAw17BqYQKj0atxd_kX1LCpNBvUDK12DIYA/viewform?usp=send_form,google_form,no
1569675022230495240,150276398,1569677555833384964,@PandaNinjas3017,instagram_user_mention,yes
1569970685992382464,825572939982569472,1569970797829054464,https://docs.google.com/forms/d/e/1FAIpQLSfpXh0SeSkwiLEU_rF1aENJtOhUGPwbmGR5OineKjkGB9kxIQ/viewform?usp=send_form,google_form,no
1570260876963336193,1569438720847400960,1570260919246012417,https://docs.google.com/forms/d/e/1FAIpQLSc0tk70r_pstli-8cdSgYucCKttmKaP6pEyjDFYbG2lGHfmbw/viewform?usp=send_form,google_form,no
1570260876963336193,1566845035622039555,1570261055124692992,metamask.desksactive@gmail.com,email,yes
1570260876963336193,1568298529034235906,1570261157906354176,metamaskapp.complaindesk@gmail.com,email,yes
1570260876963336193,1565793947649187843,1570261155830013954,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1565810566416965635,1570261119222128642,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1567192272378417152,1570261086749728773,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1559149544985825282,1570261233848438785,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1565806268182405121,1570261205570433025,metamaskapp.complaint@gmail.com,email,yes
1570260876963336193,1557132933923835906,1570261337632030720,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1565116831286935552,1570261322109001730,metamaskapp.walletcomplian@gmail.com,email,yes
1570260876963336193,1558864169541242880,1570261288810385409,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1567138515388973056,1570261398823010306,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1565116831286935552,1570261382095847427,metamaskapp.walletcomplian@gmail.com,email,yes
1570260876963336193,1567189655807823872,1570261368795963396,metamaskwallet.io@gmail.com,email,yes
1570260876963336193,1565116831286935552,1570261354052722689,metamaskapp.walletcomplian@gmail.com,email,yes
1570260876963336193,1558276288510558216,1570261503428927488,app.metamaskwallet@gmail.com.,email,yes
1570260876963336193,1558276288510558216,1570261530733838339,app.metamaskwallet@gmail.com,email,yes
1570260876963336193,1566717133916180480,1570274381443596289,metamask.liveassistant@gmail.com,email,yes
1570260876963336193,1566717133916180480,1570274350246531072,metamask.liveassistant@gmail.com,email,yes
1570260876963336193,1566717133916180480,1570274456240545797,metamask.liveassistant@gmail.com,email,yes
1570260876963336193,1566717133916180480,1570274519981375488,metamask.liveassistant@gmail.com,email,yes
1570341748513165312,1568299304942706689,1570341812359036929,Metamaskapp.assistdesk@gmail.com,email,yes
1570341748513165312,1566846549631635457,1570341914544832513,Metamaskapp.directsuport.io@gmail.com,email,yes
1570341748513165312,1566846549631635457,1570341855518154754,Metamaskapp.directsuport.io@gmail.com,email,yes
1570341748513165312,1568299347418251264,1570341845544366080,https://docs.google.com/forms/d/e/1FAIpQLSfpxkArfzpeD64gEtaDJ4mBB23iUGr1ngfTtGZ3iF4NvYQfFQ/viewform?usp=pp_url,google_form,yes
1570341748513165312,1568298155250446336,1570341962254848000,metamaskapp.livewallet@gmail.com,email,yes
1570341748513165312,1568298155250446336,1570341938343317508,metamaskapp.livewallet@gmail.com,email,yes
1570341748513165312,1567149560308404225,1570342511838642177,metamaskapp.livewallet@gmail.com,email,yes
1570390243429470208,2212994372,1570391026157731844,https://docs.google.com/forms/d/e/1FAIpQLSfzZM5uQ16acJB1rcMAV9ykQaEm8EoxoUtlFOE4iaiWAgUbNQ/viewform?usp=send_form,google_form,yes
1570390243429470208,1558254694094495747,1570392549642350594,https://docs.google.com/forms/d/e/1FAIpQLSe7KqFWCIkdaX4w5ymigbZPuUgxEh28-sgucl0O92v4t7TMIQ/viewform?usp=send_form,google_form,yes
1570422632582873088,1558285875729108994,1570422691156447237,app.metamaskwallet@gmail.com,email,yes
1570422632582873088,1551280950520201216,1570422680469340162,metamasklive.ve@gmail.com,email,yes
1570422632582873088,1558285875729108994,1570422671250161665,app.metamaskwallet@gmail.com.,email,yes
1570422632582873088,1558280988274442246,1570422737411407872,app.metamaskwallet@gmail.com,email,yes
1570422632582873088,1558885824917291009,1570422731203837953,metamasksuport.io@gmail.com,email,yes
1570584422663045123,1566845035622039555,1570584673042190337,metamask.desksactive@gmail.com,email,yes
1570584422663045123,1567604497446305794,1570584847827218434,metamask.activesuport@gmail.com,email,yes
1570584422663045123,1567615640277602306,1570584946561150977,metamask.activesuport@gmail.com,email,yes
1570584422663045123,1567615640277602306,1570584914407596033,metamask.activesuport@gmail.com,email,yes
1570584422663045123,1567604497446305794,1570584876344291328,metamask.activesuport@gmail.com,email,yes
1570584422663045123,1567604497446305794,1570584985874345984,metamask.activesuport@gmail.com,email,yes
1570746139145818113,1567436487976681474,1570746221228359681,metamasksuport.directapp@gmail.com,email,yes
1570746139145818113,1567436487976681474,1570746314002157568,metamasksuport.directapp@gmail.com,email,yes
1570746139145818113,1567436487976681474,1570746532949037056,Metamasksuport.directapp@gmail.com,email,yes
1570746139145818113,4661882657,1570748043397595136,https://docs.google.com/forms/d/e/1FAIpQLSc_ukwPOjC9MS2ObITgRfbK-plOEVEghypDcWug0h7bE3-n-w/viewform?usp=send_form,google_form,yes
1570907765224378369,1566717133916180480,1570908084066979841,metamask.liveassistant@gmail.com,email,yes
1570907765224378369,1566717133916180480,1570908168821276674,metamask.liveassistant@gmail.com,email,yes
1570907765224378369,1566717133916180480,1570908272181538816,metamask.liveassistant@gmail.com,email,yes
1570907765224378369,1566717133916180480,1570908480982388738,metamask.liveassistant@gmail.com,email,yes
1570907765224378369,1566717133916180480,1570908571784871937,metamask.liveassistant@gmail.com,email,yes
1570988485082759168,1569160457432301568,1570988750788001795,metamask.desksactive@gmail.com,email,yes
1570988485082759168,1569160457432301568,1570988808480632832,metamask.desksactive@gmail.com,email,yes
1571069193813983232,1569151566816346115,1571069269781385217,metamasksuport.directapp@gmail.com,email,yes
1571069193813983232,1567619115006758913,1571069318225625088,Metamaskapp.livezendesk@gmail.com,email,yes
1571069193813983232,1569161208032366592,1571069447036870656,metamaskrecovery.services@gmail.com,email,yes
1571069193813983232,1544566224306294784,1571069392229896193,Metamaskapp.livezendesk@gmail.com,email,yes
1571069193813983232,1569161208032366592,1571069477433020416,metamaskrecovery.services@gmail.com,email,yes
1571069193813983232,1569161208032366592,1571069477433020416,metamaskrecovery.services@gmail.com,email,yes
1571069193813983232,1569151566816346115,1571069626922209292,metamasksuport.directapp@gmail.com,email,yes
1571117619368939522,754178062866980864,1571127589938565120,https://www.instagram.com/cyber_hackerpro1/,instagram_user,yes
1571149935671934982,1559097944980201472,1571150079695941632,metamask.deskfeedback@gmail.com,email,yes
1571149935671934982,1567193170668134400,1571150182980677636,metamaskcontactcare@gmail.com,email,yes
1571149935671934982,1567700967906230273,1571150528519999490,metamaskapp.dezk@gmail.com,email,yes
1571149935671934982,1559147034023563264,1571150606534078464,Metamaskapp.dezk@gmail.com,email,yes
1571149935671934982,1567700967906230273,1571150758044921856,metamaskapp.dezk@gmail.com,email,yes
1571344774157713408,1570960823631204352,1571355717671452672,@PandaNinjas3017,instagram_user_mention,yes
1571344774157713408,1571123101311635459,1571356675671474176,@PandaNinjas3017,instagram_user_mention,yes
1571409147714740224,1558254694094495747,1571411999820779521,https://docs.google.com/forms/d/e/1FAIpQLSe7KqFWCIkdaX4w5ymigbZPuUgxEh28-sgucl0O92v4t7TMIQ/viewform?usp=send_form,google_form,yes
1571425220753227777,1571350096352010247,1571425321139990528,metamaskapp.complaint@gmail.com,email,yes
1571425220753227777,1569087199571841026,1571425488328953861,metamaskapp.assistant@gmail.com,email,yes
1571425632663265280,1571123101311635459,1571426454357049344,@PandaNinjas3017,instagram_user_mention,yes
1571473801438982147,1341307823792263170,1571474162920656896,https://www.instagram.com/grey_recoverypro/?r=nametag,instagram_user,yes
1571505948421947396,1558254694094495747,1571506455689236481,https://docs.google.com/forms/d/e/1FAIpQLSe7KqFWCIkdaX4w5ymigbZPuUgxEh28-sgucl0O92v4t7TMIQ/viewform?usp=send_form,google_form,yes
1571554182427213824,1557132933923835906,1571554358608683009,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1558864169541242880,1571554324886462464,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1569472283474857985,1571554295534985216,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1567601270063566853,1571554288605839361,metamask.zendeskteam@gmail.com,email,yes
1571554182427213824,1567192272378417152,1571554431010832385,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1559149544985825282,1571554390376431623,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1569153787641663488,1571554535830867969,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,1567192272378417152,1571554476393103361,metamaskwallet.io@gmail.com,email,yes
1571554182427213824,3383687008,1571558486021996546,Metamaskdirectapp@gmail.com,email,yes
1571628306943950850,991454596584255488,1571628616550580225,helpcentercoinbase06@gmail.com,email,yes
1571628306943950850,873740112,1571629372200849409,https://docs.google.com/forms/d/e/1FAIpQLScXtD0r8Qdsshi43KnZH-KYXf_pYXjaZt4Janh5IxdEdBYAJw/viewform?usp=send_form,google_form,yes
1571628306943950850,1556603874974244865,1571629810304143365,Contactmetamaskteam@gmail.com,email,yes
1571629977405366272,873740112,1571630193889910786,https://docs.google.com/forms/d/e/1FAIpQLScXtD0r8Qdsshi43KnZH-KYXf_pYXjaZt4Janh5IxdEdBYAJw/viewform?usp=send_form,google_form,yes
1571629977405366272,1556603874974244865,1571630396063760390,Contactmetamaskteam@gmail.com,email,yes
1571629977405366272,190981062,1571630520110383105,https://www.instagram.com/cyber_hackerpro1/?r=nametag,instagram_user,yes
1571629977405366272,1556610981169856512,1571630511650390020,Contactmetamaskteam@gmail.com,email,yes
1571629977405366272,1566737034433249280,1571630491018866688,https://docs.google.com/forms/d/e/1FAIpQLSei0tmE--6jdd8tUHic206kgoxIJSezVjJuxW6yOpmPeYV10w/viewform?usp=send_form,google_form,no
1571630701014835202,1556603874974244865,1571631516098170880,Contactmetamaskteam@gmail.com,email,yes
1571631746449285121,1556603874974244865,1571632270028722176,Contactmetamaskteam@gmail.com,email,yes
1571631746449285121,2360235620,1571637122922061825,https://docs.google.com/forms/d/e/1FAIpQLSe1q10o2BGs2Pl_VR_tM6iBf5Dyzdx9TxyOCMCVbEiKCG7TIQ/viewform?usp=send_form,google_form,no
1571664020221923331,1571123101311635459,1571673992272179202,@PandaNinjas3017,instagram_user_mention,yes
1571712227517792259,1569093431217033216,1571712293188128769,metamask.mailcontact@gmail.com,email,yes
1571712227517792259,1569093431217033216,1571712326369218560,metamask.mailcontact@gmail.com,email,yes
1571712227517792259,991454596584255488,1571712778859053057,https://docs.google.com/forms/d/e/1FAIpQLSf_WMAgMH7NV98JhCA-zD_S4xdJNUrizz72-6ifiyym-XfQBg/viewform?usp=send_form,google_form,no
1571774278961602560,1555674081663614976,1571778909720428544,@PandaNinjas3017,instagram_user_mention,yes
1571774278961602560,1569293521269538817,1571781274960035840,@PandaNinjas3017,instagram_user_mention,yes
1571774278961602560,1053282508228489216,1571785713796120576,https://docs.google.com/forms/d/e/1FAIpQLSeZDN-qgDeCfsOH1Jr4xCQOAoESwOdU94v-r4Ew3AQzKpLIbA/viewform?usp=send_form,google_form,yes
1571806398446436353,1486786512687534081,1571808233790275584,@PandaNinjas3017,instagram_user_mention,yes
1571822454682550276,1569148968679899136,1571822779875397638,Metamaskapp.assistdesk@gmail.com,email,yes
1571822454682550276,1569147134695378945,1571823134608605194,metamaskapp.livewallet@gmail.com,email,yes
1571822454682550276,1567583712312758272,1571833626182189057,metamasklive.oi@gmail.com,email,yes
1571902776686280704,1569181202547965953,1571902928146907140,metamaskapp.feedbacks@gmail.com,email,yes
1571902776686280704,1568553386722689026,1571902906386759680,metamaskapp.feedbacks@gmail.com,email,yes
1571902776686280704,1569148968679899136,1571902894948900866,Metamaskapp.assistdesk@gmail.com,email,yes
1571902776686280704,1559913896923648000,1571903014054789128,desk.metamask.io@gmail.com,email,yes
1571902776686280704,1559147034023563264,1571903267239563264,metamaskapp.dezk@gmail.com,email,yes
1571902776686280704,1567700967906230273,1571903373191925762,metamaskapp.dezk@gmail.com,email,yes
1571902776686280704,1559147034023563264,1571903636082499585,metamaskapp.dezk@gmail.com,email,yes
1571902776686280704,1567700967906230273,1571903687110569985,metamaskapp.dezk@gmail.com,email,yes
1571918877990453248,1561487099194490883,1571925535017824256,https://www.instagram.com/Bishop_cyber011/?igshid=YmMyMTA2M2Y%3D,instagram_user,yes
1571918877990453248,1561487099194490883,1571925535017824256,@PandaNinjas3017,instagram_user_mention,yes
1571934958784225281,1571335610576543745,1571935670406373376,https://www.instagram.com/max_hack.id/?igshid=YmMyMTA2M2Y%3D,instagram_user,yes
1571964924754116618,4872798184,1571965056270700545,https://docs.google.com/forms/d/e/1FAIpQLSczlRyEmvtRMuuW3LbLac-dedsfab76a1fqN9dK1TsmTRx5lw/viewform?usp=send_form,google_form,yes
1571964924754116618,1570513809961263104,1571972373896634368,https://www.instagram.com/jeansonhacker70/?igshid=YmMyMTA2M2Y%3D,instagram_user,yes
1571997070692605953,1544361252394246147,1572004654481022976,https://docs.google.com/forms/d/e/1FAIpQLScD6MAqCoz1cx0TJMcZu9CHWWwWURixBaNmP8M_GEn1rldc0g/viewform?usp=send_form,google_form,no
1571997070692605953,1544361252394246147,1572004654481022976,@alexandraalicer,instagram_user_mention,yes
1572021113751834625,1571479132860563457,1572022324861505536,https://docs.google.com/forms/d/e/1FAIpQLSdERsm1S9xFLNXAmBSyYsThRHruKjJhszGxPw9YArTovxHg2A/viewform?usp=send_form,google_form,yes
1572021113751834625,1488888429903556614,1572032480374292480,https://www.instagram.com/cyberpro_hacker21/,instagram_user,yes
1572053233350152192,257532514,1572053360391475200,https://docs.google.com/forms/d/e/1FAIpQLSe0T86BM9aOi9BrFf7IvDNC6JnQH3pGRbNlzhVECksSnmbc-w/viewform?usp=send_form,google_form,yes
1572053233350152192,1019575845936082944,1572053575026483200,https://docs.google.com/forms/d/e/1FAIpQLSdlueDmksi1D05xtKsVPZZg6oT8YoXW0HXW90GYmrLOiWHImQ/viewform?usp=send_form,google_form,no
1572053233350152192,1263581247307038721,1572053677992558592,metamaskapp.desksuport.io@gmail.com,email,yes
1572053233350152192,1567700967906230273,1572054319431831557,metamaskapp.dezk@gmail.com,email,yes
1572053233350152192,1559147034023563264,1572054437732159490,metamaskapp.dezk@gmail.com,email,yes
1572053233350152192,1567700967906230273,1572054752082661376,metamaskapp.dezk@gmail.com,email,yes
1572053233350152192,1569470569611145216,1572055132761722881,metamaskapp.complaint@gmail.com,email,yes
1572053233350152192,1566717133916180480,1572062575755509760,metamask.liveassistant@gmail.com,email,yes
1572053233350152192,1566717133916180480,1572062519929208832,metamask.liveassistant@gmail.com,email,yes
1572053233350152192,1566717133916180480,1572062664180002818,metamask.liveassistant@gmail.com,email,yes
1572053233350152192,1566717133916180480,1572062719682953217,metamask.liveassistant@gmail.com,email,yes
1572085477276000256,4872798184,1572085906508763136,https://docs.google.com/forms/d/e/1FAIpQLSczlRyEmvtRMuuW3LbLac-dedsfab76a1fqN9dK1TsmTRx5lw/viewform?usp=send_form,google_form,yes
1572085477276000256,1571904546808512512,1572089324170100736,https://docs.google.com/forms/d/e/1FAIpQLSfPHtjqAcqdeM6XclDu3iJEuiIjNu8qMwjGdOCQZ0RiwTmaRA/viewform?usp=send_form,google_form,yes
1572085477276000256,1213593361468121089,1572096439630667777,https://docs.google.com/forms/d/e/1FAIpQLScT1WowEwoLAIbpQcmTk7xplZ4OBxuh-UiFzcmNgaMy9HSyLA/viewform?usp=send_form,google_form,yes
1572117838936121344,1559091944470503425,1572124154715045890,https://docs.google.com/forms/d/e/1FAIpQLSc5OhhFZ-GGB8h6okuOcd7LvjQsJj0pgCimaY0jc5fJIioT-Q/viewform?usp=send_form,google_form,yes
1572117838936121344,841853497071017985,1572128191824957441,https://docs.google.com/forms/d/e/1FAIpQLSf09j8SczOGH_01W1EDIV81WZFltK3PyI7NjqY0c150k42CyQ/viewform?usp=send_form,google_form,yes
1572134020938403847,1557201389998247936,1572134203147288577,metamask.deskhelps@gmail.com,email,yes
1572134020938403847,1569465649520607233,1572134332189536256,Metamaskapp.livewallet@gmail.com,email,yes
1572134020938403847,1568553386722689026,1572137841429303296,metamaskapp.feedbacks@gmail.com,email,yes
1572134020938403847,1569181202547965953,1572137817333207040,metamaskapp.feedbacks@gmail.com,email,yes
1572166345315295238,889361567032242176,1572166426391355393,https://docs.google.com/forms/d/e/1FAIpQLSdmHSFSMDrvQXScT040BUI2Facor_rrcAOVJdvHNkc5frd8hQ/viewform?usp=send_form,google_form,yes
1572182523119116292,1053282508228489216,1572186202303860736,https://docs.google.com/forms/d/e/1FAIpQLSeZDN-qgDeCfsOH1Jr4xCQOAoESwOdU94v-r4Ew3AQzKpLIbA/viewform?usp=send_form,google_form,yes
1572214857931292672,1569151566816346115,1572214948855713797,metamasksuport.directapp@gmail.com,email,yes
1572214857931292672,1569459819781984256,1572215098483040256,Metamaskapp.assistdesk@gmail.com,email,yes
1572214857931292672,1566717133916180480,1572215095610183681,metamask.liveassistant@gmail.com,email,yes
1572214857931292672,1566840313678893056,1572215091168256000,mailmetamask.zendeskhelps@gmail.com,email,yes
1572214857931292672,1566717133916180480,1572215042120249347,metamask.liveassistant@gmail.com,email,yes
1572214857931292672,1566840313678893056,1572215196193619968,metamask.zendeskhelps@gmail.com,email,yes
1572214857931292672,1569022841697308672,1572215296605421571,app.metamaskdesk@gmail.com,email,yes
1572214857931292672,1569022841697308672,1572215257082241024,app.metamaskdesk@gmail.com,email,yes
1572214857931292672,1566717133916180480,1572215230050041859,metamask.liveassistant@gmail.com,email,yes
1572214857931292672,1569022841697308672,1572215223708172293,app.metamaskdesk@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216105829031936,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216053681332224,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216195163512833,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216159818362880,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558030125622611969,1572216261974564864,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216233147367424,metamaskzendesk.help@gmail.com,email,yes
1572214857931292672,1558579682550976518,1572216430032211968,metamaskzendesk.help@gmail.com,email,yes
